Probeta 8;Probeta 8;;;;;
Deformación;Fuerza estándar;;area inicial;diametro inicial;;1000000
%;N;;2,82743E-05;0,006;;
0;-4,260035515;21123,42969;;;;
-1,7593E-06;-4,535326481;;MPa ingenieril;MPa real;;% real
22,31001735;20793,56445;;735,510116;17138,3149;;3,14850758
22,31432562;20792,33594;;735,4656991;17140,5202;;3,148696639
22,31870887;20791,0332;;735,4219038;17142,69733;;3,148883197
22,32311461;20789,60547;;735,378454;17144,85273;;3,149068005
22,32745538;20788,12109;;735,3323792;17147,00167;;3,149255994
22,33182613;20786,64844;;735,2818834;17149,06364;;3,149444912
22,33620938;20785,17383;;735,2293844;17151,03066;;3,149631009
22,34058013;20783,67578;;735,1772998;17153,02893;;3,149818357
22,34497588;20782,03516;;735,1251462;17155,03433;;3,150006205
22,34937662;20780,36133;;735,0721636;17157,01074;;3,150193482
22,35371738;20778,69141;;735,0141384;17158,88733;;3,150381795
22,35801816;20777,07813;;734,9549388;17160,73966;;3,150570286
22,36240391;20775,41406;;734,8958774;17162,55063;;3,150756174
22,36679466;20773,73828;;734,8388192;17164,37849;;3,150940315
22,37113042;20772,07813;;734,7799651;17166,22633;;3,15112806
22,37551117;20770,48438;;734,7206964;17168,06764;;3,151315983
22,37989192;20768,9668;;734,6619804;17169,88096;;3,151501518
22,38422519;20767,49219;;734,605613;17171,78172;;3,151688943
22,38860094;20766,00977;;734,5519397;17173,74496;;3,151876333
22,39301418;20764,55273;;734,4997861;17175,7084;;3,152061658
22,39737494;20763,17188;;734,4473561;17177,69613;;3,152248764
22,40169321;20761,85742;;734,3958242;17179,73193;;3,152437438
22,40605897;20760,57031;;734,3469863;17181,79177;;3,152623834
22,41042722;20759,28711;;734,300497;17183,87496;;3,152808379
22,41478298;20757,92188;;734,2549748;17186,01524;;3,152994919
22,41918372;20756,54297;;734,2095908;17188,16019;;3,153181531
22,42356697;20755,16211;;734,1613055;17190,22764;;3,153367574
22,42791023;20753,74805;;734,1125367;17192,31637;;3,153555504
22,43228599;20752,34766;;734,0636988;17194,39021;;3,153742651
22,43670672;20750,91406;;734,0136865;17196,40676;;3,153928057
22,44107497;20749,33789;;733,9641578;17198,45805;;3,154114814
22,44538325;20747,71094;;733,9134548;17200,5144;;3,154303457
22,44974901;20746,12305;;733,8577092;17202,41358;;3,154489824
22,45413725;20744,54102;;733,8001675;17204,22616;;3,154673599
22,45847552;20742,97266;;733,7440073;17206,11281;;3,154859792
22,46285127;20741,30469;;733,6880544;17208,02033;;3,155046908
22,46724951;20739,57617;;733,632585;17209,90204;;3,155231859
22,47158778;20737,94141;;733,5735927;17211,7281;;3,155418373
22,47595853;20736,36914;;733,512459;17213,5199;;3,155605811
22,48034678;20734,7832;;733,454641;17215,34499;;3,155790659
22,48469504;20733,23047;;733,3990334;17217,2453;;3,155976856
22,48902831;20731,66602;;733,3429424;17219,1466;;3,156163764
22,49342655;20730,08594;;733,2880256;17221,04566;;3,156348934
22,4978048;20728,54688;;733,2326944;17222,92352;;3,156533432
22,50212808;20726,99414;;733,1768106;17224,83555;;3,156720661
22,50650383;20725,48242;;733,1223774;17226,76652;;3,156907004
22,51090707;20724,02539;;733,0674606;17228,64535;;3,157090974
22,51528532;20722,47266;;733,0139945;17230,59627;;3,157277142
22,51966857;20720,87695;;732,9624626;17232,61234;;3,157464444
22,52405432;20719,30664;;732,9075459;17234,53005;;3,157650649
22,52840258;20717,73438;;732,8511094;17236,4152;;3,157837031
22,53271835;20716,11133;;732,795571;17238,32281;;3,158023486
22,5370991;20714,44531;;732,7399634;17240,20084;;3,158208312
22,54148235;20712,79883;;732,6825599;17242,01232;;3,158391723
22,54581562;20711,17188;;732,6236366;17243,83514;;3,158577862
22,55019887;20709,51953;;732,5654042;17245,67553;;3,158764071
22,55457212;20707,75781;;732,5078625;17247,49507;;3,158948124
22,55892538;20706,00781;;732,4494228;17249,32957;;3,159134265
22,56331613;20704,25586;;732,3871147;17251,06511;;3,159319947
22,56772187;20702,55078;;732,3252211;17252,79524;;3,159504746
22,57207013;20700,87891;;732,2632585;17254,55065;;3,159691101
22,57637341;20699,17969;;732,2029537;17256,35556;;3,159878058
22,58074166;20697,46289;;732,1438232;17258,14554;;3,160062542
22,5851474;20695,68164;;732,0837256;17259,87928;;3,160245084
22,58950066;20693,91992;;732,0230063;17261,6454;;3,160430348
22,59386892;20692,23828;;731,9600075;17263,38467;;3,160617167
22,59825716;20690,56836;;731,8976994;17265,10127;;3,160801726
22,60260293;20688,80273;;731,8382236;17266,89512;;3,160986887
22,60699867;20686,96875;;731,7791622;17268,71286;;3,16117286
22,61140691;20685,02734;;731,716716;17270,4191;;3,161356999
22,61575767;20683,08984;;731,651852;17272,1043;;3,161543222
22,62006345;20681,27734;;731,5831888;17273,70836;;3,161729939
22,6244417;20679,48828;;731,5146638;17275,27303;;3,161914187
22,62881745;20677,64844;;731,4505597;17276,90863;;3,162096497
22,63315572;20675,78125;;731,3872846;17278,61626;;3,162281841
22,63754396;20673,80273;;731,3222134;17280,27908;;3,162467046
22,64193971;20671,98828;;731,2561752;17281,89106;;3,162650629
22,64627797;20670,33594;;731,1861995;17283,44594;;3,162836294
22,65064373;20668,73047;;731,1220263;17285,14287;;3,163022241
22,65504197;20667,14063;;731,0635866;17286,93279;;3,163205723
22,65941273;20665,53125;;731,0068048;17288,7815;;3,163390334
22,6637335;20663,84375;;730,9505756;17290,66654;;3,163576283
22,66810425;20662,19922;;730,8936556;17292,51466;;3,163761037
22,6724775;20660,625;;730,8339725;17294,26036;;3,163943644
22,67681577;20659,01172;;730,7758091;17296,07803;;3,16412833
22,68121651;20657,4375;;730,7201325;17297,9559;;3,164313087
22,68561226;20655,74023;;730,6630743;17299,775;;3,164496332
22,68996052;20654;;730,6073977;17301,67197;;3,164682182
22,69432378;20652,26367;;730,5473692;17303,46172;;3,164867786
22,69873201;20650,48828;;730,485821;17305,18026;;3,165051352
22,70309777;20648,69336;;730,424411;17306,91249;;3,165235516
22,70742104;20646,8418;;730,3616194;17308,64429;;3,165421545
22,71180179;20644,93555;;730,298137;17310,32814;;3,165605747
22,71618004;20643,03906;;730,2326514;17311,93292;;3,165788123
22,72051331;20641,15625;;730,1652316;17313,53325;;3,16597289
22,72487907;20639,26172;;730,0981572;17315,13934;;3,166157517
22,72927731;20637,39258;;730,0315663;17316,72348;;3,166340214
22,73364306;20635,53711;;729,964561;17318,32093;;3,166524247
22,73801382;20633,80078;;729,8984536;17319,96281;;3,166709615
22,74240206;20632,12695;;729,8328298;17321,59188;;3,16689358
22,74673783;20630,46875;;729,7714198;17323,32405;;3,167077722
22,7510561;20628,86719;;729,7122202;17325,12092;;3,167262566
22,75545185;20627,2832;;729,6535733;17326,89211;;3,167445167
22,75984509;20625,65625;;729,5969296;17328,69761;;3,167626997
22,76417336;20624,08984;;729,5409076;17330,5739;;3,167812056
22,76855161;20622,56055;;729,4833659;17332,41177;;3,167996975
22,77294236;20620,98633;;729,4279656;17334,25263;;3,168179126
22,77730062;20619,3418;;729,3738778;17336,16066;;3,168363346
22,78168886;20617,54102;;729,3182012;17338,03956;;3,168548058
22,78607961;20615,82617;;729,2600378;17339,83515;;3,16873137
22,79043287;20614,05469;;729,1963482;17341,52067;;3,168915909
22,79475364;20612,21484;;729,135698;17343,27976;;3,169100519
22,7991269;20610,32031;;729,0730446;17344,96332;;3,16928352
22,80352264;20608,44141;;729,0079734;17346,56513;;3,169465121
22,8078734;20606,52734;;728,9409681;17348,1586;;3,169648895
22,81225665;20604,63672;;728,8745154;17349,78103;;3,16983358
22,8166249;20602,72852;;728,8068193;17351,34049;;3,170016341
22,82096067;20600,79297;;728,7399521;17352,94277;;3,170200433
22,82533392;20598,8457;;728,6724632;17354,51873;;3,170383862
22,82976465;20596,78906;;728,6040072;17356,0474;;3,170565894
22,83412041;20594,79492;;728,5351368;17357,59291;;3,170749465
22,83842119;20592,9043;;728,462398;17359,0875;;3,170935415
22,84278445;20591,05273;;728,3918697;17360,57953;;3,171118185
22,8471727;20589,10742;;728,3250025;17362,11818;;3,171298615
22,85152596;20587,13672;;728,2595169;17363,73469;;3,171481633
22,85590921;20585,11523;;728,1907156;17365,28975;;3,171665665
22,86029995;20583,18945;;728,1210162;17366,79732;;3,171848197
22,86465321;20581,38281;;728,0495208;17368,28327;;3,172031952
22,86902896;20579,57422;;727,9814102;17369,85481;;3,172215988
22,8734272;20577,65234;;727,9175134;17371,49902;;3,172398419
22,87778296;20575,6582;;727,8535475;17373,15741;;3,172581759
22,88210374;20573,67773;;727,7855751;17374,73595;;3,172766008
22,88649698;20571,72266;;727,7150468;17376,22195;;3,172948444
22,89086274;20569,89258;;727,645002;17377,69342;;3,173129381
22,89518351;20568,01953;;727,5758553;17379,23847;;3,173313319
22,89957925;20566,07031;;727,5111295;17380,86853;;3,173496074
22,90398249;20564,06445;;727,444884;17382,429;;3,173676912
22,90832576;20562,03516;;727,3759445;17383,97903;;3,173860854
22,91269151;20559,98438;;727,3050017;17385,48603;;3,174045077
22,91707726;20558,07813;;727,23323;17386,92897;;3,174226756
22,92144302;20556,21094;;727,1606985;17388,36946;;3,174409344
22,92578128;20554,30859;;727,0932787;17389,94612;;3,174592734
22,93015704;20552,32227;;727,0272404;17391,5407;;3,174775254
22,93452529;20550,29883;;726,9599588;17393,08498;;3,174956592
22,93886356;20548,3457;;726,8897068;17394,58483;;3,175139464
22,9432518;20546,43359;;726,8181423;17396,04721;;3,175321989
22,94765005;20544,46094;;726,7490647;17397,5467;;3,175503229
22,95200331;20542,41797;;726,6814376;17399,11664;;3,175686522
22,95637906;20540,49414;;726,6116692;17400,64197;;3,1758702
22,9607748;20538,53516;;726,539414;17402,07444;;3,176051966
22,96511307;20536,53906;;726,4713725;17403,62357;;3,176234637
22,96941385;20534,45313;;726,4020876;17405,15683;;3,17641811
22,97381959;20532,42188;;726,3314902;17406,61629;;3,176599151
22,97822283;20530,35547;;726,2577152;17407,97174;;3,176778595
22,9825461;20528,33789;;726,1858745;17409,44914;;3,176962384
22,98691935;20526,32031;;726,1127903;17410,89428;;3,177146036
22,9913051;20524,34375;;726,0414331;17412,32214;;3,17732632
22,99566586;20522,38477;;725,9700758;17413,78566;;3,177508655
23,0000541;20520,33594;;725,9001692;17415,29243;;3,177691477
23,00444485;20518,31641;;725,8308843;17416,79537;;3,177873225
23,00879311;20516,41016;;725,7584219;17418,24139;;3,178056085
23,01310389;20514,54102;;725,6869956;17419,71346;;3,178239015
23,01749464;20512,6875;;725,6195757;17421,25027;;3,178420143
23,02190037;20510,79102;;725,5534684;17422,79081;;3,178599677
23,02623114;20508,78125;;725,4879137;17424,40208;;3,178782508
23,03060939;20506,9043;;725,4208393;17425,98713;;3,17896593
23,03499264;20505,04297;;725,3497584;17427,42096;;3,179146198
23,0393459;20503,10156;;725,2833747;17429,00148;;3,179328409
23,04373415;20501,09766;;725,2175437;17430,59833;;3,179510795
23,04814239;20499,07031;;725,1488805;17432,10477;;3,179691901
23,05249815;20496,93164;;725,0780068;17433,58283;;3,179874428
23,05680892;20494,82813;;725,0063042;17435,05484;;3,180057754
23,06117468;20492,66992;;724,9306642;17436,39346;;3,180238864
23,06554543;20490,49414;;724,8562675;17437,72873;;3,180418072
23,0698962;20488,30859;;724,7799367;17439,05666;;3,180599532
23,07429194;20486,02148;;724,7029842;17440,37259;;3,180781168
23,07867269;20483,71484;;724,6256863;17441,66505;;3,180961939
23,08300846;20481,50977;;724,5447963;17442,90295;;3,181144547
23,08736921;20479,3125;;724,4632156;17444,11264;;3,181326498
23,09177745;20477,12109;;724,3852269;17445,37555;;3,181506548
23,09614571;20474,91992;;724,3075146;17446,66253;;3,181687604
23,10045898;20472,73242;;724,2300094;17447,98821;;3,181870598
23,10482974;20470,62695;;724,1521589;17449,27593;;3,182051898
23,10922298;20468,58008;;724,0747919;17450,53482;;3,182230885
23,11355875;20466,49805;;724,0003262;17451,90459;;3,182412224
23,1179345;20464,37695;;723,9279328;17453,33995;;3,182594464
23,12233024;20462,20898;;723,854296;17454,70309;;3,182774286
23,126696;20460,0918;;723,7792776;17456,06121;;3,182955734
23,13107675;20457,99414;;723,7026014;17457,39315;;3,183137978
23,13546749;20455,85352;;723,6277212;17458,74605;;3,183318945
23,13981825;20453,6875;;723,5535318;17460,12581;;3,183500501
23,14414652;20451,48438;;723,4778227;17461,47547;;3,183682439
23,14853227;20449,22461;;723,4012156;17462,77387;;3,183862687
23,15290053;20447,01758;;723,323296;17464,02364;;3,184041971
23,1572238;20444,80859;;723,2433731;17465,26594;;3,184223603
23,16161205;20442,58789;;723,1653153;17466,53993;;3,184404477
23,16601529;20440,38867;;723,0871885;17467,77904;;3,184583457
23,17037604;20438,11328;;723,0086472;17469,05444;;3,184765095
23,1747493;20435,86914;;722,9308657;17470,35835;;3,184947319
23,17914004;20433,65039;;722,8503903;17471,56576;;3,185127753
23,1834858;20431,4707;;722,77102;17472,80821;;3,185308671
23,18780408;20429,30664;;722,6925478;17474,08432;;3,18549028
23,19219732;20427,06641;;722,6154571;17475,36065;;3,185669995
23,19658307;20424,75195;;722,5389191;17476,62981;;3,185848542
23,20091884;20422,57422;;722,459687;17477,88731;;3,186030157
23,20530459;20420,41406;;722,3778299;17479,07517;;3,186211428
23,20967784;20418,21875;;722,3008084;17480,34324;;3,186390601
23,2140286;20415,96875;;722,2244085;17481,66179;;3,186571807
23,21842184;20413,74805;;722,1467652;17482,94054;;3,186752464
23,22283258;20411,62695;;722,0671877;17484,15553;;3,186932159
23,22718334;20409,5293;;721,9886464;17485,4256;;3,187113577
23,23147663;20407,38281;;721,913628;17486,79295;;3,187295683
23,23584488;20405,29492;;721,8394386;17488,13642;;3,187475281
23,24025062;20403,25195;;721,7635223;17489,39592;;3,187652475
23,24459389;20401,10938;;721,6896782;17490,75909;;3,187832731
23,24894715;20399,00977;;721,617423;17492,18719;;3,1880145
23,2533154;20397,00195;;721,5416448;17493,48415;;3,18819366
23,25766866;20395,0918;;721,4673863;17494,82452;;3,1883732
23,26206191;20393,06445;;721,3963745;17496,2538;;3,188553326
23,26647764;20390,84375;;721,3288165;17497,75543;;3,188732801
23,2708234;20388,64453;;721,2571139;17499,18475;;3,188913892
23,27513918;20386,5332;;721,1785726;17500,46371;;3,189095877
23,27953492;20384,4668;;721,1007911;17501,70996;;3,189274946
23,28391817;20382,3125;;721,0261182;17503,00937;;3,189452748
23,28826144;20380,12109;;720,953034;17504,40437;;3,189633811
23,29265718;20377,90625;;720,8768413;17505,71423;;3,189814328
23,29703793;20375,6543;;720,7993362;17506,96272;;3,189993165
23,30138619;20373,34375;;720,7210021;17508,22823;;3,190174131
23,30577444;20371,03906;;720,6413556;17509,45035;;3,190354447
23,31018018;20368,80078;;720,5596367;17510,598;;3,190533394
23,31454843;20366,4707;;720,478125;17511,77879;;3,190713953
23,31886421;20364,04883;;720,398962;17513,02857;;3,1908952
23,32322996;20361,58789;;720,3165524;17514,1717;;3,191074872
23,32759572;20359,18164;;720,2308961;17515,19736;;3,191252354
23,33192399;20356,85742;;720,1438582;17516,22467;;3,191431859
23,33631973;20354,50195;;720,0587545;17517,29827;;3,191611332
23,34071797;20352,05078;;719,9765521;17518,41474;;3,191789233
23,34504874;20349,69141;;719,8932444;17519,55217;;3,191969874
23,3494195;20347,45898;;719,806552;17520,60828;;3,192150585
23,35382524;20345,24609;;719,7231062;17521,6941;;3,192328492
23,358176;20342,99805;;719,6441504;17522,91731;;3,192508009
23,36248178;20340,73242;;719,5658854;17524,18182;;3,192688931
23,36687252;20338,51367;;719,486377;17525,3758;;3,192867563
23,37126327;20336,3418;;719,4062469;17526,52158;;3,193044317
23,37559904;20334,12305;;719,3277747;17527,76819;;3,193224526
23,37995979;20331,875;;719,2509603;17529,05451;;3,193404703
23,38436303;20329,66211;;719,1724881;17530,26021;;3,193582592
23,38873629;20327,32617;;719,0929797;17531,45793;;3,193761475
23,39312453;20325,01758;;719,0147147;17532,71583;;3,193942068
23,39750778;20322,60547;;718,9320978;17533,84534;;3,194121398
23,40185604;20320,20313;;718,850448;17535,0085;;3,194301311
23,40617682;20317,79883;;718,7651371;17536,07802;;3,194480987
23,41057756;20315,39258;;718,6801716;17537,13009;;3,194659197
23,41495831;20312,86914;;718,5951369;17538,15997;;3,194836248
23,41928408;20310,38477;;718,5100333;17539,24489;;3,195016545
23,42366733;20307,86133;;718,4207849;17540,21351;;3,19519599
23,42805058;20305,33789;;718,3329181;17541,17559;;3,195373151
23,43240384;20302,78711;;718,2436698;17542,14445;;3,195552635
23,43679208;20300,09961;;718,1544214;17543,11253;;3,195732086
23,44118283;20297,59961;;718,064206;17544,03466;;3,195910277
23,44553609;20295,20117;;717,9691551;17544,86297;;3,196089869
23,44984187;20292,77539;;717,8807357;17545,85431;;3,19626953
23,45422012;20290,24219;;717,7959083;17546,90578;;3,196447626
23,45861336;20287,73242;;717,7101139;17547,89879;;3,196623748
23,46295663;20285,24023;;717,6205201;17548,85016;;3,196802803
23,46733988;20282,93164;;717,5317553;17549,83178;;3,196982439
23,47171813;20280,64648;;717,4436122;17550,79197;;3,197159999
23,47606389;20278,35156;;717,3619624;17551,93895;;3,197339162
23,48043464;20276,06055;;717,2811416;17553,10191;;3,197518089
23,48485788;20273,62695;;717,1999753;17554,23242;;3,197695656
23,48923113;20271,1543;;717,1189472;17555,38352;;3,197874212
23,49352941;20268,77734;;717,0328764;17556,44807;;3,198054881
23,49789517;20266,46484;;716,9454241;17557,4422;;3,198233475
23,50228091;20264,13281;;716,8613566;17558,46472;;3,198408977
23,50663167;20261,70508;;716,7795686;17559,59073;;3,198587202
23,51100743;20259,13672;;716,6970899;17560,71343;;3,198766212
23,51538818;20256,64648;;716,6112264;17561,72738;;3,198943762
23,51973644;20254,21094;;716,5203892;17562,63658;;3,199122299
23,52410469;20251,80469;;716,4323152;17563,61631;;3,199301009
23,52850793;20249,4043;;716,3461754;17564,61942;;3,199478362
23,53287119;20246,95508;;716,2610717;17565,66151;;3,199656499
23,53718447;20244,49609;;716,1761752;17566,733;;3,19983603
23,54155272;20242,04883;;716,0895518;17567,73273;;3,200013899
23,54593597;20239,67578;;716,002583;17568,68746;;3,2001897
23,55027174;20237,24023;;715,9160287;17569,69096;;3,20036771
23,55467748;20234,78516;;715,8320994;17570,76888;;3,2005463
23,55909071;20232,19922;;715,7459595;17571,7578;;3,200722923
23,56343897;20229,6543;;715,6591289;17572,77909;;3,200902365
23,56781473;20227,11914;;715,5676701;17573,69132;;3,201082079
23,57221047;20224,57227;;715,4776619;17574,59188;;3,201259117
23,57656623;20222,02344;;715,3879991;17575,51982;;3,201437242
23,580902;20219,44922;;715,2979218;17576,45108;;3,201616149
23,58528025;20216,85742;;715,2077754;17577,35126;;3,201793397
23,5896485;20214,30273;;715,1167311;17578,21428;;3,2019698
23,59397427;20211,83594;;715,025065;17579,09161;;3,2021479
23,59835502;20209,44336;;714,9347114;17579,99325;;3,202325562
23,60273327;20207,02734;;714,8474663;17580,94019;;3,202501465
23,60709153;20204,56641;;714,7628462;17581,99025;;3,202679572
23,61146478;20202,17578;;714,6773971;17583,01738;;3,202857545
23,61586802;20199,9043;;714,5903592;17583,99038;;3,203034675
23,62021129;20197,64844;;714,5058082;17585,03453;;3,203212382
23,62452206;20195,33008;;714,4254709;17586,2031;;3,203391277
23,62890531;20192,97656;;714,3456861;17587,34173;;3,203567703
23,63330106;20190,51953;;714,263691;17588,40202;;3,203742778
23,63764182;20188,08984;;714,1804524;17589,48274;;3,203920766
23,64201008;20185,6543;;714,0935527;17590,48147;;3,204099229
23,64640332;20183,26953;;714,00762;17591,464;;3,204275429
23,65077158;20180,77148;;713,9214802;17592,46031;;3,204452713
23,65516732;20178,19141;;713,8371364;17593,51797;;3,20463098
23,65956056;20175,50195;;713,748786;17594,45829;;3,204808201
23,66390883;20172,80469;;713,6575344;17595,34592;;3,204986506
23,6682221;20170,11719;;713,5624145;17596,13558;;3,205164678
23,67260535;20167,36914;;713,4670182;17596,88549;;3,205340994
23,6769936;20164,625;;713,3719674;17597,61813;;3,205515861
23,68133436;20161,80469;;713,2747751;17598,34703;;3,205693533
23,68572011;20159,00977;;713,177721;17599,08205;;3,205871376
23,69010086;20156,26172;;713,0779728;17599,71587;;3,206047264
23,69443163;20153,57813;;712,9791227;17600,40307;;3,206224943
23,69881238;20150,82031;;712,8819304;17601,12676;;3,206402388
23,70321812;20148,10352;;712,7870177;17601,87027;;3,206577778
23,70757138;20145,47266;;712,68948;17602,58375;;3,206755161
23,71189215;20142,95508;;712,593393;17603,35002;;3,206933523
23,7162629;20140,46289;;712,5003454;17604,15314;;3,20710973
23,72063116;20137,89258;;712,4113043;17605,03132;;3,207284591
23,72497692;20135,39453;;712,3231612;17605,96652;;3,207461444
23,72937766;20132,9043;;712,2322549;17606,83087;;3,207638165
23,73376591;20130,43164;;712,1439046;17607,74161;;3,207813944
23,73810668;20127,9668;;712,0558306;17608,69755;;3,207991916
23,74247993;20125,52148;;711,9683783;17609,6592;;3,208169351
23,74688817;20123,03906;;711,8812022;17610,59312;;3,208344835
23,75125892;20120,42188;;711,794717;17611,5665;;3,208521602
23,7555597;20117,6543;;711,7069193;17612,53154;;3,20869975
23,75992546;20115,0293;;711,6143552;17613,35116;;3,208876353
23,7643162;20112,5625;;711,5164722;17613,98851;;3,209050098
23,76865947;20109,98633;;711,4236318;17614,79609;;3,209226437
23,77304022;20107,34375;;711,3363867;17615,75921;;3,209403754
23,77744846;20104,59375;;711,2452733;17616,59197;;3,209579123
23,78179672;20101,97266;;711,1518112;17617,39242;;3,209755974
23,78616497;20099,37891;;711,0545498;17618,11746;;3,209933903
23,79055322;20096,73633;;710,9618476;17618,91198;;3,21010938
23,79490898;20094,11133;;710,8701124;17619,74388;;3,210285633
23,79923725;20091,54883;;710,7766504;17620,54638;;3,210462662
23,80363049;20088,90234;;710,68381;17621,34038;;3,210638349
23,80800375;20086,17578;;710,5931801;17622,16886;;3,210812897
23,81233451;20083,46875;;710,4995798;17622,96904;;3,210990033
23,81671027;20080,76367;;710,4031474;17623,68394;;3,211166333
23,8211185;20078,13867;;710,3074058;17624,38496;;3,211340889
23,82547926;20075,32617;;710,2117332;17625,11881;;3,211517227
23,82984752;20072,57617;;710,1188928;17625,94519;;3,211694843
23,83422577;20069,91602;;710,019421;17626,57241;;3,211870515
23,83857903;20067,2168;;709,9221596;17627,25897;;3,212046458
23,8429073;20064,5293;;709,8280759;17628,03069;;3,212222773
23,84729804;20061,81641;;709,7326105;17628,74953;;3,21239805
23,85168379;20059,13477;;709,6375596;17629,46011;;3,212572291
23,85600956;20056,52539;;709,5416108;17630,19188;;3,212749016
23,86038531;20053,94336;;709,4467671;17630,94672;;3,212925508
23,86476356;20051,23438;;709,3544794;17631,72172;;3,213099557
23,86911932;20048,54492;;709,2631587;17632,55541;;3,213275585
23,87350757;20045,78125;;709,167348;17633,27843;;3,213451683
23,87791831;20043,03711;;709,072228;17634,00185;;3,213626846
23,88226657;20040,38477;;708,9744831;17634,68217;;3,213803284
23,88656235;20037,67188;;708,877429;17635,39477;;3,213980595
23,89093311;20034,90039;;708,7836215;17636,14301;;3,214155364
23,89534634;20032,08203;;708,6876727;17636,79995;;3,214327993
23,8996971;20029,19727;;708,5896514;17637,45761;;3,214503605
23,90407286;20026,33984;;708,4899724;17638,10324;;3,214680892
23,9084561;20023,5332;;708,3879447;17638,64525;;3,214855639
23,91280437;20020,72656;;708,286884;17639,22816;;3,215031359
23,91719511;20017,86133;;708,1876194;17639,86023;;3,215207348
23,92160585;20014,84961;;708,0883548;17640,46666;;3,215381903
23,92595911;20011,82227;;707,9870179;17641,05066;;3,215558132
23,93026989;20008,81836;;707,8805001;17641,51881;;3,215735132
23,93464564;20005,85742;;707,7734297;17641,93157;;3,215909795
23,93901889;20002,85938;;707,6671883;17642,33399;;3,216082723
23,94335466;19999,8457;;707,5624666;17642,81937;;3,216258227
23,9477504;19996,75586;;707,4564323;17643,26933;;3,216433601
23,95213865;19993,77539;;707,3498455;17643,67806;;3,21660744
23,95647691;19990,88281;;707,2405646;17644,06108;;3,216783654
23,96084517;19987,98242;;707,1351521;17644,53436;;3,216959536
23,96523591;19985,21289;;707,0328481;17645,04895;;3,217133384
23,96960167;19982,47656;;706,9302678;17645,57696;;3,217308404
23,97393244;19979,75195;;706,8323156;17646,23551;;3,217484294
23,97830319;19977,04688;;706,7355378;17646,90487;;3,217659152
23,98267145;19974,36719;;706,6391745;17647,559;;3,217832578
23,98700971;19971,75977;;706,5435019;17648,25781;;3,218007576
23,99140796;19969,1543;;706,4487273;17648,97645;;3,218182442
23,9958037;19966,43164;;706,3565087;17649,73694;;3,218356078
24,00015196;19963,6582;;706,264359;17650,54072;;3,218532084
24,00452771;19961,05664;;706,1680648;17651,23833;;3,218707959
24,00893095;19958,36914;;706,0699745;17651,85666;;3,218881903
24,01329421;19955,52539;;705,977963;17652,64554;;3,219056917
24,01761248;19952,64453;;705,8829122;17653,37701;;3,219232999
24,02198574;19949,78516;;705,7823351;17653,9412;;3,219407452
24,02636399;19947,04688;;705,6804455;17654,43992;;3,219580076
24,03069226;19944,18359;;705,5793158;17654,99558;;3,219754868
24,03505551;19941,25391;;705,4824689;17655,66105;;3,219929829
24,03944876;19938,35547;;705,3812011;17656,17977;;3,220102762
24,04382951;19935,44922;;705,2775846;17656,66348;;3,220277063
24,04821026;19932,54102;;705,1750733;17657,19511;;3,220452532
24,05259101;19929,61719;;705,0722858;17657,71012;;3,22062747
24,05694177;19926,74414;;704,9694291;17658,22249;;3,220802378
24,06126254;19923,86914;;704,8660198;17658,72011;;3,220977256
24,06567078;19920,92969;;704,7644066;17659,2407;;3,221150906
24,07005903;19917,87695;;704,6627243;17659,73754;;3,221323329
24,0743823;19915,02734;;704,5587624;17660,23798;;3,221499212
24,07876555;19912,25;;704,450794;17660,62299;;3,221674267
24,08315629;19909,43555;;704,3500097;17661,14142;;3,221846699
24,08750955;19906,53906;;704,2517812;17661,76531;;3,222021494
24,0918953;19903,51563;;704,1522403;17662,3607;;3,222196557
24,09629104;19900,61133;;704,0497981;17662,85604;;3,222370095
24,1006493;19897,80273;;703,9428659;17663,26069;;3,222544898
24,10495508;19895,01563;;703,8401474;17663,77719;;3,222720068
24,10932334;19892,19141;;703,7408137;17664,35137;;3,222893714
24,11370409;19889,34375;;703,6422399;17664,90683;;3,22306524
24,11805735;19886,33789;;703,5423536;17665,47244;;3,223239225
24,1224406;19883,38867;;703,4416384;17666,02515;;3,223413677
24,12682134;19880,44727;;703,3353278;17666,4171;;3,223587004
24,13115461;19877,54297;;703,2310206;17666,87954;;3,223761494
24,13553036;19874,6582;;703,1269896;17667,34625;;3,223935855
24,1399561;19871,67383;;703,0242711;17667,81165;;3,224108296
24,14430686;19868,66797;;702,9222434;17668,32339;;3,224282398
24,14860764;19865,69141;;702,8166927;17668,7808;;3,224458457
24,15298339;19862,75781;;702,7103822;17669,16548;;3,224631503
24,15737414;19859,77539;;702,6051078;17669,54018;;3,224802533
24,1617249;19856,78516;;702,5013532;17670,00487;;3,224976513
24,16611314;19853,71875;;702,3958716;17670,43573;;3,22515106
24,17050139;19850,70117;;702,2901137;17670,83064;;3,225323987
24,17485215;19847,74414;;702,1816617;17671,18315;;3,225498373
24,1792304;19844,73047;;702,0749367;17671,57817;;3,225672729
24,18363114;19841,66602;;701,9703532;17671,99986;;3,225845566
24,1879869;19838,56445;;701,8637663;17672,38948;;3,226019464
24,19230518;19835,46875;;701,7553835;17672,74873;;3,226194226
24,19668843;19832,44336;;701,6456881;17673,0424;;3,226367171
24,20105918;19829,45508;;701,5362;17673,31404;;3,226538598
24,20538495;19826,45703;;701,4291987;17673,69297;;3,226712574
